doi,title,abstract,label_included
https://doi.org/10.3758/bf03214307,Simple adaptive testing with the weighted up-down method,"This paper proposes a method for adaptive testing that is less complicated than the commonly used transformed up-down methods (1 up 2 down, 1 up 3 down, etc.). In addition, the weighted up-down method can converge to any desired point of the psychometric function. The rule is very simple: Each correct response leads to a decrease in signal level, each incorrect response to an increase. The only difference from the simple up-down method (1 up 1 down) is that the steps upward and the steps downward are of a different size. The straightforward construction of the novel procedure pays off in efficiency and stability: A Monte Carlo simulation reveals a definite advantage, though small, of the weighted up-down method over the 1-up-2-down rule.",0
https://doi.org/10.1002/sim.3478,"Fixed effects, random effects and GEE: What are the differences?","For analyses of longitudinal repeated-measures data, statistical methods include the random effects model, fixed effects model and the method of generalized estimating equations. We examine the assumptions that underlie these approaches to assessing covariate effects on the mean of a continuous, dichotomous or count outcome. Access to statistical software to implement these models has led to widespread application in numerous disciplines. However, careful consideration should be paid to their critical assumptions to ascertain which model might be appropriate in a given setting. To illustrate similarities and differences that might exist in empirical results, we use a study that assessed depressive symptoms in low-income pregnant women using a structured instrument with up to five assessments that spanned the pre-natal and post-natal periods. Understanding the conceptual differences between the methods is important in their proper application even though empirically they might not differ substantively. The choice of model in specific applications would depend on the relevant questions being addressed, which in turn informs the type of design and data collection that would be relevant. Copyright © 2008 John Wiley & Sons, Ltd.",0
https://doi.org/10.1207/s15328007sem0902_3,Reliability of Scales With General Structure: Point and Interval Estimation Using a Structural Equation Modeling Approach,"A method for obtaining point and interval estimates of reliability for composites of measures with a general structure is discussed. The approach is based on fitting a correspondingly constrained structural equation model and generalizes earlier covariance structure analysis methods for scale reliability estimation with congeneric tests. The procedure can be used with weighted or unweighted composites, in which the weights need not be known in advance but may be estimated simultaneously. The approach allows one also to obtain an approximate standard error and confidence interval for scale reliability using the bootstrap methodology.",0
https://doi.org/10.1016/j.jrp.2010.03.003,The General Factor of Personality: A meta-analysis of Big Five intercorrelations and a criterion-related validity study,"Recently, it has been proposed that a General Factor of Personality (GFP) occupies the top of the hierarchical personality structure. We present a meta-analysis (K = 212, total N = 144,117) on the intercorrelations among the Big Five personality factors (Openness, Conscientiousness, Extraversion, Agreeableness, and Neuroticism) to test for the existence of a GFP. In addition, we report a multi-method validity study testing the relationship between the GFP and supervisor-rated job performance. The meta-analysis provided supporting evidence for the two meta-factors Stability and Plasticity (ora and b, respectively) and a GFP at the highest hierarchal level. The validity study indicated that the GFP has a substantive component as it is related to supervisor-rated job performance.",0
https://doi.org/10.1177/1740774511430714,An approach to combining parallel and cross-over trials with and without run-in periods using individual patient data,"Background In active run-in trials, where patients may be excluded after a run-in period based on their response to the treatment, it is implicitly assumed that patients have individual treatment effects. If individual patient data are available, active run-in trials can be modelled using patient-specific random effects. With more than one trial on the same medication available, one can obtain a more precise overall treatment effect estimate. Methods We present a model for joint analysis of a two-sequence, four-period cross-over trial (AABB/BBAA) and a three-sequence, two-period active run-in trial (AB/AA/A), where the aim is to investigate the effect of a new treatment for patients with pain due to osteoarthritis. Results Our approach enables us to separately estimate the direct treatment effect for all patients, for the patients excluded after the active run-in trial prior to randomisation, and for the patients who completed the active run-in trial. A similar model approach can be used to analyse other types of run-in trials, but this depends on the data and type of other trials available. Limitations We assume equality of the various carry-over effects over time. Conclusions The proposed approach is flexible and can be modified to handle other designs. Our results should be encouraging for those responsible for planning cost-efficient clinical development programmes.",0
https://doi.org/10.1080/01621459.1949.10483310,The Monte Carlo Method,"Abstract We shall present here the motivation and a general description of a method dealing with a class of problems in mathematical physics. The method is, essentially, a statistical approach to the study of differential equations, or more generally, of integro-differential equations that occur in various branches of the natural sciences.",0
https://doi.org/10.1037/a0015857,Modeling life-span growth curves of cognition using longitudinal data with multiple samples and changing scales of measurement.,"The authors use multiple-sample longitudinal data from different test batteries to examine propositions about changes in constructs over the life span. The data come from 3 classic studies on intellectual abilities in which, in combination, 441 persons were repeatedly measured as many as 16 times over 70 years. They measured cognitive constructs of vocabulary and memory using 8 age-appropriate intelligence test batteries and explore possible linkage of these scales using item response theory (IRT). They simultaneously estimated the parameters of both IRT and latent curve models based on a joint model likelihood approach (i.e., NLMIXED and WINBUGS). They included group differences in the model to examine potential interindividual differences in levels and change. The resulting longitudinal invariant Rasch test analyses lead to a few new methodological suggestions for dealing with repeated constructs based on changing measurements in developmental studies.",0
https://doi.org/10.3389/fnint.2012.00024,Modulation of tactile duration judgments by emotional pictures,"Judging the duration of emotional stimuli is known to be influenced by their valence and arousal values. However, whether and how perceiving emotion in one modality affects time perception in another modality is still unclear. To investigate this, we compared the influence of different types of emotional pictures-a picture of threat, disgust, or a neutral picture presented at the start of a trial-on temporal bisection judgments of the duration of a subsequently presented vibrotactile stimulus. We found an overestimation of tactile duration following exposure to pictures of threat, but not pictures of disgust (even though these scored equally high on arousal), in a short-range temporal bisection task (range 300/900 ms). Follow-up experiments revealed that this duration lengthening effect was abolished when the range to be bisected was increased (1000/1900 ms). However, duration overestimation was maintained in the short-range bisection task regardless of whether the interval between the visual and tactile events was short or long. This pattern is inconsistent with a general arousal interpretation of duration distortion and suggests that crossmodal linkages in the processing of emotions and emotional regulation are two main factors underlying the manifestation of crossmodal duration modulation.",0
https://doi.org/10.1016/j.socscimed.2012.09.028,"An exploratory multilevel analysis of income, income inequality and self-rated health of the elderly in China","In the last three decades, China has experienced rapid economic development and growing economic inequality, such that economic disparities between rural and urban areas, as well as coastal and interior areas have deepened. Since the late 1990s China has also experienced an ageing population which has attracted attention to the wellbeing of the rapidly growing number of elderly. This research aims to characterise province differences in health and to explore the effects of individual income and economic disparity in the form of income inequality on health outcomes of the elderly. The study is based on the Chinese Longitudinal Healthy Longevity Survey data collected in 2008 for 23 provinces. Multilevel logistic models are employed to investigate the relationship between income, income inequality and self-rated health for the elderly using both individual and province-level variables. Results are presented as relative odds ratios, and for province differentials as Median Odds Ratios. The analysis is deliberately exploratory so as to find evidence of income effects if they exist and particular attention is placed on how province-level inequality (contemporaneous and lagged) may moderate individual relationships. The results show that the health of the elderly is not only affected by individual income (the odds of poor health are 3 times greater for the elderly with the lowest income compared to those at the upper quartile) but also by a small main effect for province-level income inequality (odds ratio of 1.019). There are significant cross-level interactions such that where inequality is high there are greater differences between those with and without formal education, and between men and women with the latter experiencing poorer health.",0
https://doi.org/10.1002/sim.6188,A design‐by‐treatment interaction model for network meta‐analysis with random inconsistency effects,"Network meta-analysis is becoming more popular as a way to analyse multiple treatments simultaneously and, in the right circumstances, rank treatments. A difficulty in practice is the possibility of ‘inconsistency’ or ‘incoherence’, where direct evidence and indirect evidence are not in agreement. Here, we develop a random-effects implementation of the recently proposed design-by-treatment interaction model, using these random effects to model inconsistency and estimate the parameters of primary interest. Our proposal is a generalisation of the model proposed by Lumley and allows trials with three or more arms to be included in the analysis. Our methods also facilitate the ranking of treatments under inconsistency. We derive R and I2 statistics to quantify the impact of the between-study heterogeneity and the inconsistency. We apply our model to two examples. © 2014 The Authors. Statistics in Medicine published by John Wiley & Sons, Ltd.",0
https://doi.org/10.3758/bf03206553,SPSS and SAS procedures for estimating indirect effects in simple mediation models,"Researchers often conduct mediation analysis in order to indirectly assess the effect of a proposed cause on some outcome through a proposed mediator. The utility of mediation analysis stems from its ability to go beyond the merely descriptive to a more functional understanding of the relationships among variables. A necessary component of mediation is a statistically and practically significant indirect effect. Although mediation hypotheses are frequently explored in psychological research, formal significance tests of indirect effects are rarely conducted. After a brief overview of mediation, we argue the importance of directly testing the significance of indirect effects and provide SPSS and SAS macros that facilitate estimation of the indirect effect with a normal theory approach and a bootstrap approach to obtaining confidence intervals, as well as the traditional approach advocated by Baron and Kenny (1986). We hope that this discussion and the macros will enhance the frequency of formal mediation tests in the psychology literature. Electronic copies of these macros may be downloaded from the Psychonomic Society’s Web archive atwww.psychonomic.org/archive/.",0
https://doi.org/10.1007/s10654-007-9145-y,A Bayesian multinomial model to analyse spatial patterns of childhood co-morbidity in Malawi,"Children in less developed countries die from relatively small number of infectious disease, some of which epidemiologically overlap. Using self-reported illness data from the 2000 Malawi Demographic and Health Survey, we applied a random effects multinomial model to assess risk factors of childhood co-morbidity of fever, diarrhoea and pneumonia, and quantify area-specific spatial effects. The spatial structure was modelled using the conditional autoregressive prior. Various models were fitted and compared using deviance information criterion. Inference was Bayesian and was based on Markov Chain Monte Carlo simulation techniques. We found spatial variation in childhood co-morbidity and determinants of each outcome category differed. Specifically, risk factors associated with child co-morbidity included age of the child, place of residence, undernutrition, bednet use and Vitamin A. Higher residual risk levels were identified in the central and southern-eastern regions, particularly for fever, diarrhoea and pneumonia; fever and pneumonia; and fever and diarrhoea combinations. This linkage between childhood health and geographical location warrants further research to assess local causes of these clusters. More generally, although each disease has its own mechanism, overlapping risk factors suggest that integrated disease control approach may be cost-effective and should be employed. Ã‚Â© 2007 Springer Science+Business Media B.V.",0
https://doi.org/10.1068/p6134,A Contextual Effect of 2nd-Order Configural Processing of Non-Face Objects by Non-Experts,"We investigated here the detection of 2nd-order configural relations both in faces and in non-face objects. In experiment 1 it was shown that observers were more sensitive to feature displacements in upright faces and houses than in inverted faces and houses. The presence of an inversion effect in the house stimuli suggested that 2nd-order relational processing was applied to the non-face stimuli. In experiment 2, the inversion effect for houses was absent when only houses were presented. In experiment 3, face and house stimuli were once again presented in the same task and inversion effects were again seen for both types of stimuli. Together, these results suggest that 2nd-order relational processing can be flexibly applied to non-face objects when they are presented in the context of faces.",0
https://doi.org/10.1167/11.10.1,The horizontal tuning of face perception relies on the processing of intermediate and high spatial frequencies,"It was recently shown that expert face perception relies on the extraction of horizontally oriented visual cues. Picture-plane inversion was found to eliminate horizontal, suggesting that this tuning contributes to the specificity of face processing. The present experiments sought to determine the spatial frequency (SF) scales supporting the horizontal tuning of face perception. Participants were instructed to match upright and inverted faces that were filtered both in the frequency and orientation domains. Faces in a pair contained horizontal or vertical ranges of information in low, middle, or high SF (LSF, MSF, or HSF). Our findings confirm that upright (but not inverted) face perception is tuned to horizontal orientation. Horizontal tuning was the most robust in the MSF range, next in the HSF range, and absent in the LSF range. Moreover, face inversion selectively disrupted the ability to process horizontal information in MSF and HSF ranges. This finding was replicated even when task difficulty was equated across orientation and SF at upright orientation. Our findings suggest that upright face perception is tuned to horizontally oriented face information carried by intermediate and high SF bands. They further indicate that inversion alters the sampling of face information both in the orientation and SF domains.",0
https://doi.org/10.3758/s13428-011-0181-x,Four applications of permutation methods to testing a single-mediator model,"Four applications of permutation tests to the single-mediator model are described and evaluated in this study. Permutation tests work by rearranging data in many possible ways in order to estimate the sampling distribution for the test statistic. The four applications to mediation evaluated here are the permutation test of ab, the permutation joint significance test, and the noniterative and iterative permutation confidence intervals for ab. A Monte Carlo simulation study was used to compare these four tests with the four best available tests for mediation found in previous research: the joint significance test, the distribution of the product test, and the percentile and bias-corrected bootstrap tests. We compared the different methods on Type I error, power, and confidence interval coverage. The noniterative permutation confidence interval for ab was the best performer among the new methods. It successfully controlled Type I error, had power nearly as good as the most powerful existing methods, and had better coverage than any existing method. The iterative permutation confidence interval for ab had lower power than do some existing methods, but it performed better than any other method in terms of coverage. The permutation confidence interval methods are recommended when estimating a confidence interval is a primary concern. SPSS and SAS macros that estimate these confidence intervals are provided.",0
https://doi.org/10.1080/104852502310001652629,Nonparametric Bayesian analysis of a proportion for a small area under nonignorable nonresponse,"In small area estimation, it is a standard practice to assume that the area effects are exchangeable. This is obtained by assuming that the area effects have a common parametric distribution, and a Bayesian approach is attractive. The Dirichlet process prior (DPP) has been used to provide a nonparametric version of this approach. The DPP is useful because it makes the procedure more robust, and the Bayesian approach helps to reduce the effect of nonidentifiability prominent in nonignorable nonresponse models. Using the DPP, we develop a Bayesian methodology for the analysis of nonignorable nonresponse binary data from many small areas, and for each area, we estimate the proportion of individuals with a particular characteristic. Our DPP model is centered on a baseline model, a standard parametric model. We use Markov chain Monte Carlo methods to fit the DPP model and the baseline model, and our methodology is illustrated using data on victimization in ten domains from the National Crime Survey. Our compar...",0
https://doi.org/10.1146/annurev.clinpsy.1.102803.144239,"Structural Equation Modeling: Strengths, Limitations, and Misconceptions","Because structural equation modeling (SEM) has become a very popular data-analytic technique, it is important for clinical scientists to have a balanced perception of its strengths and limitations. We review several strengths of SEM, with a particular focus on recent innovations (e.g., latent growth modeling, multilevel SEM models, and approaches for dealing with missing data and with violations of normality assumptions) that underscore how SEM has become a broad data-analytic framework with flexible and unique capabilities. We also consider several limitations of SEM and some misconceptions that it tends to elicit. Major themes emphasized are the problem of omitted variables, the importance of lower-order model components, potential limitations of models judged to be well fitting, the inaccuracy of some commonly used rules of thumb, and the importance of study design. Throughout, we offer recommendations for the conduct of SEM analyses and the reporting of results.",0
https://doi.org/10.1016/j.csda.2008.03.030,Structural equation modeling with near singular covariance matrices,"Conventional structural equation modeling involves fitting a structural model to the sample covariance matrix S. Due to collinearity or small samples with practical data, nonconvergences often occur in the estimation process. For a small constant a, this paper proposes to fit the structural model to the covariance matrix Sa=S+aI. When treating Sa as the sample covariance matrix in the maximum likelihood (ML) procedure, consistent parameter estimates are still obtained. The asymptotic distributions of the parameter estimates and the corresponding likelihood ratio statistic are studied and compared to those by the conventional ML. Two rescaled statistics for the overall model evaluation with modeling Sa are constructed. Empirical results imply that the estimates from modeling Sa are more efficient than those of fitting the structural model to S even when data are normally distributed. Simulations and real data examples indicate that modeling Sa allows us to evaluate the overall model structure even when S is literally singular. Implications of modeling Sa in a broader context are discussed.",0
https://doi.org/10.1177/0146167206287721,A Procedure for Evaluating Sensitivity to Within-Person Change: Can Mood Measures in Diary Studies Detect Change Reliably?,"The recent growth in diary and experience sampling research has increased research attention on how people change over time in natural settings. Often however, the measures in these studies were originally developed for studying between-person differences, and their sensitivity to within-person changes is usually unknown. Using a Generalizability Theory framework, the authors illustrate a procedure for developing reliable measures of change using a version of the Profile of Mood States (POMS; McNair, Lorr, &amp; Droppleman, 1992) shortened for diary studies. Analyzing two data sets, one composed of 35 daily reports from 68 persons experiencing a stressful examination and another composed of daily reports from 164 persons over a typical 28-day period, we demonstrate that three-item measures of anxious mood, depressed mood, anger, fatigue, and vigor have appropriate reliability to detect within-person change processes.",0
https://doi.org/10.1080/1743727x.2014.885012,A methodological review of statistical methods for handling multilevel non-nested longitudinal data in educational research,"As applications of multilevel modelling in educational research increase, researchers realize that multilevel data collected in many educational settings are often not purely nested. The most common multilevel non-nested data structure is one that involves student mobility in longitudinal studies. This article provides a methodological review of three statistical methods for handling student mobility in longitudinal studies: a multilevel approach, a cross-classified approach, and a cross-classified multiple membership approach. The strengths and weaknesses of each approach and the essential differences between the three approaches are discussed. The Early Childhood Longitudinal Study Kindergarten Cohort data are analysed to demonstrate the differences in parameter estimates and statistical inference between the three approaches. Potential applications of the three approaches in educational research and beyond and directions for further methodological investigations are discussed.",0
https://doi.org/10.3102/1076998611422912,Utilizing Response Time Distributions for Item Selection in CAT,"Traditional methods for item selection in computerized adaptive testing only focus on item information without taking into consideration the time required to answer an item. As a result, some examinees may receive a set of items that take a very long time to finish, and information is not accrued as efficiently as possible. The authors propose two item-selection criteria that utilize information from a lognormal model for response times. The first modifies the maximum information criterion to maximize information per time unit. The second is an inverse time-weighted version of a-stratification that takes advantage of the response time model, but achieves more balanced item exposure than the information-based techniques. Simulations are conducted to compare these procedures against their counterparts that ignore response times, and efficiency of estimation, time-required, and item exposure rates are assessed.",0
https://doi.org/10.1093/biostatistics/kxv036,Modeling agreement on categorical scales in the presence of random scorers,"Kappa coefficients are often used to assess agreement between two fixed scorers on categorical scales. Cohen's version is popular for nominal scales and the weighted version for ordinal scales. In the present paper, similar agreement coefficients are defined for random scorers. A partial-Bayesian methodology is then developed to directly relate these agreement coefficients to predictors through a multilevel model. Statistical properties of the proposed approach are studied using simulations. Finally, the approach is applied to gynecological and medical imaging data.",0
https://doi.org/10.1111/j.1467-9868.2004.00438.x,Likelihood ratio tests in linear mixed models with one variance component,Summary. We consider the problem of testing null hypotheses that include restrictions on the variance component in a linear mixed model with one variance component and we derive the finite sample and asymptotic distribution of the likelihood ratio test and the restricted likelihood ratio test. The spectral representations of the likelihood ratio test and the restricted likelihood ratio test statistics are used as the basis of efficient simulation algorithms of their null distributions. The large sample χ2 mixture approximations using the usual asymptotic theory for a null hypothesis on the boundary of the parameter space have been shown to be poor in simulation studies. Our asymptotic calculations explain these empirical results. The theory of Self and Liang applies only to linear mixed models for which the data vector can be partitioned into a large number of independent and identically distributed subvectors. One-way analysis of variance and penalized splines models illustrate the results.,0
https://doi.org/10.1214/06-ba117c,Comment on article by Browne and Draper,http://projecteuclid.org/euclid.ba/1340371050#ui-tabs-1,0
https://doi.org/10.1007/s11336-005-1297-7,Are unshifted distributional models appropriate for response time?,"Van Breukelen (this issue) provides an approach to using both response time (RT) and accuracy for (1) measuring latent abilities of participants even when they may trade speed for accuracy, and for (2) providing insight into the psychological processes underlying task performance. In this commentary, I focus on the second of these aims and assess how useful this approach is for exploring cognition. The approach is based on formulating statistical rather than substantive models on accuracy and RT. I focus here on the appropriateness of the RT component model. This RT model joins a family of recent statistical approaches to RT including those of Glickman, Gray, and Morales (in press); Peruggia, Van Zandt, and Chen (2002); Rouder, Lu, Speckman, Sun, and Jiang (in press); Schnipke and Scrams (1997); and Wenger and Gibson (2004). The advantage of these statistical rather than substantive models is robust estimation and sound inference when data are collected across disparate individuals and items. It is not hard to see how these statistical developments will lead to better substantive theory testing and development in cognitive psychology. Van Breukelen’s model for the ith participant’s RT to the j th item is given by:",0
https://doi.org/10.1167/15.15.6,Contextual effects in visual working memory reveal hierarchically structured memory representations,"Influential slot and resource models of visual working memory make the assumption that items are stored in memory as independent units, and that there are no interactions between them. Consequently, these models predict that the number of items to be remembered (the set size) is the primary determinant of working memory performance, and therefore these models quantify memory capacity in terms of the number and quality of individual items that can be stored. Here we demonstrate that there is substantial variance in display difficulty within a single set size, suggesting that limits based on the number of individual items alone cannot explain working memory storage. We asked hundreds of participants to remember the same sets of displays, and discovered that participants were highly consistent in terms of which items and displays were hardest or easiest to remember. Although a simple grouping or chunking strategy could not explain this individual-display variability, a model with multiple, interacting levels of representation could explain some of the display-by-display differences. Specifically, a model that includes a hierarchical representation of items plus the mean and variance of sets of the colors on the display successfully accounts for some of the variability across displays. We conclude that working memory representations are composed only in part of individual, independent object representations, and that a major factor in how many items are remembered on a particular display is interitem representations such as perceptual grouping, ensemble, and texture representations.",0
https://doi.org/10.1016/j.cogpsych.2009.07.001,Uncovering mental representations with Markov chain Monte Carlo,"A key challenge for cognitive psychology is the investigation of mental representations, such as object categories, subjective probabilities, choice utilities, and memory traces. In many cases, these representations can be expressed as a non-negative function defined over a set of objects. We present a behavioral method for estimating these functions. Our approach uses people as components of a Markov chain Monte Carlo (MCMC) algorithm, a sophisticated sampling method originally developed in statistical physics. Experiments 1 and 2 verified the MCMC method by training participants on various category structures and then recovering those structures. Experiment 3 demonstrated that the MCMC method can be used estimate the structures of the real-world animal shape categories of giraffes, horses, dogs, and cats. Experiment 4 combined the MCMC method with multidimensional scaling to demonstrate how different accounts of the structure of categories, such as prototype and exemplar models, can be tested, producing samples from the categories of apples, oranges, and grapes.",0
https://doi.org/10.1016/j.neuroscience.2010.02.011,Possible involvement of toll-like receptor 4/myeloid differentiation factor-2 activity of opioid inactive isomers causes spinal proinflammation and related behavioral consequences,"Opioid-induced glial activation and its proinflammatory consequences have been associated with both reduced acute opioid analgesia and the enhanced development of tolerance, hyperalgesia and allodynia following chronic opioid administration. Intriguingly, recent evidence demonstrates that these effects can result independently from the activation of classical, stereoselective opioid receptors. Here, a structurally disparate range of opioids cause activation of signaling by the innate immune receptor toll like receptor 4 (TLR4), resulting in proinflammatory glial activation. In the present series of studies, we demonstrate that the (+)-isomers of methadone and morphine, which bind with negligible affinity to classical opioid receptors, induced upregulation of proinflammatory cytokine and chemokine production in rat isolated dorsal spinal cord. Chronic intrathecal (+)-methadone produced hyperalgesia and allodynia, which were associated with significantly increased spinal glial activation (TLR4 mRNA and protein) and the expression of multiple chemokines and cytokines. Statistical analysis suggests that a cluster of cytokines and chemokines may contribute to these nociceptive behavioral changes. Acute intrathecal (+)-methadone and (+)-morphine were also found to induce microglial, interleukin-1 and TLR4/myeloid differentiation factor-2 (MD-2) dependent enhancement of pain responsivity. In silico docking analysis demonstrated (+)-naloxone sensitive docking of (+)-methadone and (+)-morphine to human MD-2. Collectively, these data provide the first evidence of the pro-nociceptive consequences of small molecule xenobiotic activation of spinal TLR4 signaling independent of classical opioid receptor involvement.",0
https://doi.org/10.2307/2533558,Small Sample Inference for Fixed Effects from Restricted Maximum Likelihood,"Restricted maximum likelihood (REML) is now well established as a method for estimating the parameters of the general Gaussian linear model with a structured covariance matrix, in particular for mixed linear models. Conventionally, estimates of precision and inference for fixed effects are based on their asymptotic distribution, which is known to be inadequate for some small-sample problems. In this paper, we present a scaled Wald statistic, together with an F approximation to its sampling distribution, that is shown to perform well in a range of small sample settings. The statistic uses an adjusted estimator of the covariance matrix that has reduced small sample bias. This approach has the advantage that it reproduces both the statistics and F distributions in those settings where the latter is exact, namely for Hotelling T2 type statistics and for analysis of variance F-ratios. The performance of the modified statistics is assessed through simulation studies of four different REML analyses and the methods are illustrated using three examples.",0
https://doi.org/10.1177/0049124103260187,Estimating Causal Effects With Matching Methods in the Presence and Absence of Bias Cancellation,"This article explores the implications of bias cancellation on the estimate of average treatment effects using ordinary least squares (OLS) and Rubin-style matching methods. Bias cancellation (offsetting biases at high and low propensities for treatment in estimates of treatment effects that are uncorrected for nonrandom selection) has been observed when job training is the treatment variable and earnings is the outcome variable. Contrary to published assertions in the literature, bias cancellation is not explainable in terms of the standard selection model, which assumes a symmetric distribution for the errors in the structural and assignment equations. A substantive rationale for bias cancellation is offered, which conceptualizes bias cancellation as the result of a mixture process based on two distinct individual-level decision-making models. While the general properties are unknown, the existence of bias cancellation appears to reduce the average bias in both OLS and matching methods relative to the symmetric distribution case.",0
https://doi.org/10.1051/vetres/2009013,Use of posterior predictive assessments to evaluate model fit in multilevel logistic regression,"Assessing the fit of a model is an important final step in any statistical analysis, but this is not straightforward when complex discrete response models are used. Cross validation and posterior predictions have been suggested as methods to aid model criticism. In this paper a comparison is made between four methods of model predictive assessment in the context of a three level logistic regression model for clinical mastitis in dairy cattle; cross validation, a prediction using the full posterior predictive distribution and two “mixed” predictive methods that incorporate higher level random effects simulated from the underlying model distribution. Cross validation is considered a gold standard method but is computationally intensive and thus a comparison is made between posterior predictive assessments and cross validation. The analyses revealed that mixed prediction methods produced results close to cross validation whilst the full posterior predictive assessment gave predictions that were over-optimistic (closer to the observed disease rates) compared with cross validation. A mixed prediction method that simulated random effects from both higher levels was best at identifying the outlying level two (farm-year) units of interest. It is concluded that this mixed prediction method, simulating random effects from both higher levels, is straightforward and may be of value in model criticism of multilevel logistic regression, a technique commonly used for animal health data with a hierarchical structure.",0
https://doi.org/10.1348/000711010x497442,Ridge structural equation modelling with correlation matrices for ordinal and continuous data,"This paper develops a ridge procedure for structural equation modelling (SEM) with ordinal and continuous data by modelling the polychoric/polyserial/product-moment correlation matrix R. Rather than directly fitting R, the procedure fits a structural model to R(a) =R+aI by minimizing the normal distribution-based discrepancy function, where a > 0. Statistical properties of the parameter estimates are obtained. Four statistics for overall model evaluation are proposed. Empirical results indicate that the ridge procedure for SEM with ordinal data has better convergence rate, smaller bias, smaller mean square error, and better overall model evaluation than the widely used maximum likelihood procedure.",0
https://doi.org/10.1080/03610920903145154,A Hybrid Approximation Bayesian Test of Variance Components for Longitudinal Data,"The test of variance components of possibly correlated random effects in generalized linear mixed models (GLMMs) can be used to examine if there exists heterogeneous effects. The Bayesian test with Bayes factors offers a flexible method. In this article, we focus on the performance of Bayesian tests under three reference priors and a conjugate prior: an approximate uniform shrinkage prior, modified approximate Jeffreys' prior, half-normal unit information prior and Wishart prior. To compute Bayes factors, we propose a hybrid approximation approach combining a simulated version of Laplace's method and importance sampling techniques to test the variance components in GLMMs.",0
https://doi.org/10.1016/s0165-0270(00)00173-4,Assessing spatial vision — automated measurement of the contrast-sensitivity function in the hooded rat,"The contrast-sensitivity function (CSF) provides a concise and thorough description of an organism’s spatial vision; it is widely used to describe vision in animals and humans, to track developmental changes in vision, and to compare vision among different species. Despite the predominance of rats in neuroscience research, their vision is not thoroughly studied due to the complexity of psychophysical measurement and a generally held notion that rat vision is poor. We therefore designed an economical and rapid method to assess the hooded rat’s CSF, using a computer monitor to display stimuli and an infrared touch screen to record responses. A six-alternative forced-choice task presented trials in which a sine-wave grating (S+), varying in spatial frequency and contrast, was displayed at different locations along with five gray stimuli (S−). Nose pokes to the S+ but not the S− produced water reinforcers. Contrasts were tested at each spatial frequency with a simple adaptive procedure until stimulus detection fell below chance. Psychometric functions were obtained by maximum-likelihood fitting of a logistic function to the raw data, obtaining the threshold as the function’s point of inflection. As in previous studies with rats, CSFs showed an inverse-U shape with peak sensitivity at 0.12 cyc/deg and acuity just under 1 cyc/deg. The results indicate the present computer-controlled behavioral testing device is a precise and efficient instrument to assess spatial visual function in rats.",0
https://doi.org/10.1037/fam0000058,Getting the most out of family data with the R package fSRM.,"Family research aims to explore family processes, but is often limited to the examination of unidirectional processes. As the behavior of 1 person has consequences that go beyond that individual, family functioning should be investigated in its full complexity. The social relations model (SRM; Kenny & La Voie, 1984) is a conceptual and analytical model that can disentangle family data from a round-robin design at 3 different levels: the individual level (actor and partner effects), the dyadic level (relationship effects), and the family level (family effect). Its statistical complexity may however be a hurdle for family researchers. The user-friendly R package fSRM performs almost automatically those rather complex SRM analyses and introduces new possibilities for assessing differences between SRM means and between SRM variances, both within and between groups of families. Using family data on negative processes, different type of research questions are formulated and corresponding analyses with fSRM are presented.",0
https://doi.org/10.1038/nn.3655,Changing concepts of working memory,"Working memory is widely considered to be limited in capacity, holding a fixed, small number of items, such as Miller's 'magical number' seven or Cowan's four. It has recently been proposed that working memory might better be conceptualized as a limited resource that is distributed flexibly among all items to be maintained in memory. According to this view, the quality rather than the quantity of working memory representations determines performance. Here we consider behavioral and emerging neural evidence for this proposal.",0
https://doi.org/10.1037/0022-006x.73.5.924,Empirically supported treatments or type I errors? Problems with the analysis of data from group-administered treatments.,"When treatments are administered in groups, clients interact in ways that lead to violations of a key assumption of most statistical analyses-the assumption of independence of observations. The resulting dependencies, when not properly accounted for, can increase Type I errors dramatically. Of the 33 studies of group-administered treatment on the empirically supported treatments list, none appropriately analyzed their data. The current authors provide corrections that can be applied to improper analyses. After the corrections, only 12.4% to 68.2% of tests that were originally reported as significant remained significant, depending on what assumptions were made about how large the dependencies among observations really are. Of the 33 studies, 6-19 studies no longer had any significant results after correction. The authors end by providing recommendations for researchers planning group-administered treatment research.",0
https://doi.org/10.1093/biomet/81.4.633,The ECME algorithm: A simple extension of EM and ECM with faster monotone convergence,"A generalisation of the ECM algorithm (Meng & Rubin, 1993), which is itselfan extension of the EM algorithm (Dempster, Laird & Rubin, 1977), can be obtained by replacing some CM-steps of ECM, which maximise the constrained expected complete-data loglikelihood function, with steps that maximise the correspondingly constrained actual likelihood function. This algorithm, which we call ECME algorithm, for Expectation /Conditional Maximisation Either, shares with both EM and ECM their stable monotone convergence and basic simplicity of implementation relative to competing faster converging methods. Moreover, ECME can have a substantially faster convergence rate than either EM or ECM, measured using either the number of iterations or actual computer time",0
https://doi.org/10.3102/1076998609359788,MCMC Sampling for a Multilevel Model With Nonindependent Residuals Within and Between Cluster Units,"In this article, we discuss the effect of removing the independence assumptions between the residuals in two-level random effect models. We first consider removing the independence between the Level 2 residuals and instead assume that the vector of all residuals at the cluster level follows a general multivariate normal distribution. We demonstrate how this assumption can allow us to fit higher levels of clustering and school competition effects via an example from education. We then consider removing the assumption of independence between Level 1 residuals within clusters. We show how this extension can allow time series type models. Both normal and binary responses are considered.",0
